seller;data;tipo;sku;quantity;nf;observ
PURPOSE;25/11/2023;Saída;St-not;1;244272324;
PURPOSE;25/11/2023;Saída;St-not;1;244272266;
PURPOSE;25/11/2023;Saída;St-not;1;244272256;
PURPOSE;25/11/2023;Saída;St-not;2;244272034;
PURPOSE;25/11/2023;Saída;St-not;1;244272493;
PURPOSE;25/11/2023;Saída;St-not;1;244272488;
PURPOSE;25/11/2023;Saída;St-not;2;244272421;
PURPOSE;25/11/2023;Saída;St-not;1;244272410;
PURPOSE;25/11/2023;Saída;St-not;1;244272401;
PURPOSE;25/11/2023;Saída;St-not;1;244272379;
PURPOSE;25/11/2023;Saída;St-not;1;244272365;
PURPOSE;25/11/2023;Saída;St-not;1;244272352;
PURPOSE;25/11/2023;Saída;St-not;1;244272589;
PURPOSE;25/11/2023;Saída;St-not;3;244272583;
PURPOSE;25/11/2023;Saída;St-not;1;244272551;
PURPOSE;25/11/2023;Saída;St-not;1;244272530;
PURPOSE;25/11/2023;Saída;St-not;1;244272520;
PURPOSE;25/11/2023;Saída;St-not;1;244272505;
PURPOSE;25/11/2023;Saída;St-not;1;244272502;
PURPOSE;25/11/2023;Saída;St-not;1;244272500;
PURPOSE;25/11/2023;Saída;St-not;1;244272499;
PURPOSE;25/11/2023;Saída;6335;1;244272336;
PURPOSE;25/11/2023;Saída;6335;1;244272329;
PURPOSE;25/11/2023;Saída;6335;4;244272327;
PURPOSE;25/11/2023;Saída;6335;1;244272325;
PURPOSE;25/11/2023;Saída;6335;1;244272322;
PURPOSE;25/11/2023;Saída;6335;1;244272320;
PURPOSE;25/11/2023;Saída;6335;1;244272308;
PURPOSE;25/11/2023;Saída;6335;2;244272296;
PURPOSE;25/11/2023;Saída;6335;1;244272487;
PURPOSE;25/11/2023;Saída;6335;2;244272421;
PURPOSE;25/11/2023;Saída;6335;2;244272401;
PURPOSE;25/11/2023;Saída;6335;1;244272396;
PURPOSE;25/11/2023;Saída;6335;1;244272381;
PURPOSE;25/11/2023;Saída;6335;1;244272373;
PURPOSE;25/11/2023;Saída;6335;1;244272370;
PURPOSE;25/11/2023;Saída;6335;1;244272601;
PURPOSE;25/11/2023;Saída;6335;1;244272595;
PURPOSE;25/11/2023;Saída;6335;1;244272587;
PURPOSE;25/11/2023;Saída;6335;1;244272586;
PURPOSE;25/11/2023;Saída;6335;1;244272585;
PURPOSE;25/11/2023;Saída;6335;1;244272584;
PURPOSE;25/11/2023;Saída;6335;1;244272582;
PURPOSE;25/11/2023;Saída;6335;1;244272570;
PURPOSE;25/11/2023;Saída;6335;1;244272550;
PURPOSE;25/11/2023;Saída;6335;1;244272543;
PURPOSE;25/11/2023;Saída;6335;3;244272500;
PURPOSE;25/11/2023;Saída;JB-POC-FR;2;244272302;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272147;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272492;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272440;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272436;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272432;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272427;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272421;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272419;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272417;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272415;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272408;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272399;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272385;
PURPOSE;25/11/2023;Saída;JB-POC-FR;2;244272352;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272556;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272524;
PURPOSE;25/11/2023;Saída;JB-POC-FR;2;244272510;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272505;
PURPOSE;25/11/2023;Saída;JB-POC-FR;1;244272494;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244271975;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272329;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272263;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272149;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272140;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272123;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272102;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272101;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272454;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272381;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272358;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272584;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272543;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272533;
PURPOSE;25/11/2023;Saída;BBL-ANT-AZ;1;244272503;
PURPOSE;25/11/2023;Saída;BAGP;1;244272339;
PURPOSE;25/11/2023;Saída;BAGP;1;244272303;
PURPOSE;25/11/2023;Saída;BAGP;1;244272142;
PURPOSE;25/11/2023;Saída;BAGP;1;244272129;
PURPOSE;25/11/2023;Saída;BAGP;1;244272410;
PURPOSE;25/11/2023;Saída;BAGP;2;244272409;
PURPOSE;25/11/2023;Saída;BAGP;1;244272401;
PURPOSE;25/11/2023;Saída;BAGP;1;244272584;
PURPOSE;25/11/2023;Saída;BAGP;1;244272551;
PURPOSE;25/11/2023;Saída;BAGP;3;244272519;
PURPOSE;25/11/2023;Saída;JOURCAN-FL;1;244272318;
PURPOSE;25/11/2023;Saída;JOURCAN-FL;1;244272437;
PURPOSE;25/11/2023;Saída;JOURCAN-FL;1;244272383;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272255;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272254;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272421;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272403;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272402;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272401;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272387;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272386;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272383;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272348;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272581;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272544;
PURPOSE;25/11/2023;Saída;LVR-GL;1;244272526;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272325;
PURPOSE;25/11/2023;Saída;PL-BK-VD;2;244272491;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272484;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272402;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272383;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272589;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272532;
PURPOSE;25/11/2023;Saída;PL-BK-VD;1;244272513;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244271975;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272332;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272322;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272301;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272254;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272143;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272134;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272563;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272551;
PURPOSE;25/11/2023;Saída;PL-BK-BG;1;244272531;
PURPOSE;25/11/2023;Saída;JB-2;1;244272340;
PURPOSE;25/11/2023;Saída;JB-2;1;244272330;
PURPOSE;25/11/2023;Saída;JB-2;1;244272324;
PURPOSE;25/11/2023;Saída;JB-2;1;244272323;
PURPOSE;25/11/2023;Saída;JB-2;1;244272312;
PURPOSE;25/11/2023;Saída;JB-2;1;244272311;
PURPOSE;25/11/2023;Saída;JB-2;1;244272303;
PURPOSE;25/11/2023;Saída;JB-2;1;244272286;
PURPOSE;25/11/2023;Saída;JB-2;1;244272256;
PURPOSE;25/11/2023;Saída;JB-2;1;244272255;
PURPOSE;25/11/2023;Saída;JB-2;5;244272135;
PURPOSE;25/11/2023;Saída;JB-2;2;244272106;
PURPOSE;25/11/2023;Saída;JB-2;1;244272441;
PURPOSE;25/11/2023;Saída;JB-2;1;244272408;
PURPOSE;25/11/2023;Saída;JB-2;1;244272387;
PURPOSE;25/11/2023;Saída;JB-2;1;244272382;
PURPOSE;25/11/2023;Saída;JB-2;1;244272379;
PURPOSE;25/11/2023;Saída;JB-2;4;244272351;
PURPOSE;25/11/2023;Saída;JB-2;1;244272345;
PURPOSE;25/11/2023;Saída;JB-2;1;244272592;
PURPOSE;25/11/2023;Saída;JB-2;1;244272550;
PURPOSE;25/11/2023;Saída;JB-2;1;244272503;
PURPOSE;25/11/2023;Saída;NJ-BG;1;244272311;
PURPOSE;25/11/2023;Saída;NJ-BG;1;244272479;
PURPOSE;25/11/2023;Saída;NJ-BG;1;244272365;
PURPOSE;25/11/2023;Saída;NJ-BG;1;244272348;
PURPOSE;25/11/2023;Saída;NJ-BG;1;244272501;
PURPOSE;25/11/2023;Saída;6157;1;244272332;
PURPOSE;25/11/2023;Saída;6157;1;244272331;
PURPOSE;25/11/2023;Saída;6157;1;244272325;
PURPOSE;25/11/2023;Saída;6157;1;244272323;
PURPOSE;25/11/2023;Saída;6157;1;244272322;
PURPOSE;25/11/2023;Saída;6157;1;244272320;
PURPOSE;25/11/2023;Saída;6157;1;244272318;
PURPOSE;25/11/2023;Saída;6157;1;244272314;
PURPOSE;25/11/2023;Saída;6157;1;244272311;
PURPOSE;25/11/2023;Saída;6157;1;244272302;
PURPOSE;25/11/2023;Saída;6157;1;244272300;
PURPOSE;25/11/2023;Saída;6157;1;244272295;
PURPOSE;25/11/2023;Saída;6157;1;244272479;
PURPOSE;25/11/2023;Saída;6157;1;244272476;
PURPOSE;25/11/2023;Saída;6157;1;244272448;
PURPOSE;25/11/2023;Saída;6157;1;244272420;
PURPOSE;25/11/2023;Saída;6157;1;244272408;
PURPOSE;25/11/2023;Saída;6157;1;244272399;
PURPOSE;25/11/2023;Saída;6157;1;244272379;
PURPOSE;25/11/2023;Saída;6157;1;244272369;
PURPOSE;25/11/2023;Saída;6157;1;244272361;
PURPOSE;25/11/2023;Saída;6157;1;244272358;
PURPOSE;25/11/2023;Saída;6157;2;244272351;
PURPOSE;25/11/2023;Saída;6157;2;244272350;
PURPOSE;25/11/2023;Saída;6157;1;244272598;
PURPOSE;25/11/2023;Saída;6157;1;244272597;
PURPOSE;25/11/2023;Saída;6157;1;244272592;
PURPOSE;25/11/2023;Saída;6157;1;244272589;
PURPOSE;25/11/2023;Saída;6157;1;244272575;
PURPOSE;25/11/2023;Saída;6157;1;244272569;
PURPOSE;25/11/2023;Saída;6157;1;244272561;
PURPOSE;25/11/2023;Saída;6157;1;244272557;
PURPOSE;25/11/2023;Saída;6157;1;244272545;
PURPOSE;25/11/2023;Saída;6157;1;244272519;
PURPOSE;25/11/2023;Saída;6157;1;244272500;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272269;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272127;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;2;244272486;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272482;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272353;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;2;244272560;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;2;244272555;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272545;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272529;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;2;244272527;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272525;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272517;
PURPOSE;25/11/2023;Saída;CTL-ADD-BBJ;1;244272509;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272331;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272373;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272569;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;2;244272568;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272561;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;2;244272560;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272555;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272545;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272541;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272529;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272527;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;2;244272525;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272517;
PURPOSE;25/11/2023;Saída;CTL-AD-BBJ;1;244272509;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272331;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272373;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272569;
PURPOSE;25/11/2023;Saída;MIO-BBJ;2;244272568;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272561;
PURPOSE;25/11/2023;Saída;MIO-BBJ;2;244272560;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272555;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272545;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272541;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272529;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272527;
PURPOSE;25/11/2023;Saída;MIO-BBJ;2;244272525;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272517;
PURPOSE;25/11/2023;Saída;MIO-BBJ;1;244272509;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272122;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272115;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272112;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272105;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272485;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272482;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272479;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272420;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272399;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272575;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272568;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272561;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272541;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272539;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272527;
PURPOSE;25/11/2023;Saída;BBJ-MO;1;244272504;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272314;
PURPOSE;25/11/2023;Saída;JB-POC-IN;2;244272302;
PURPOSE;25/11/2023;Saída;JB-POC-IN;2;244272258;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272255;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272147;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272125;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272492;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272480;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272441;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272436;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272432;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272431;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272427;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272423;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272422;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272421;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272419;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272417;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272416;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272399;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272385;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272379;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272365;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272364;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272352;
PURPOSE;25/11/2023;Saída;JB-POC-IN;2;244272345;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272544;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272524;
PURPOSE;25/11/2023;Saída;JB-POC-IN;2;244272510;
PURPOSE;25/11/2023;Saída;JB-POC-IN;4;244272508;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272505;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272495;
PURPOSE;25/11/2023;Saída;JB-POC-IN;1;244272494;
PURPOSE;25/11/2023;Saída;ECOI;1;244272329;
PURPOSE;25/11/2023;Saída;ECOI;1;244272324;
PURPOSE;25/11/2023;Saída;ECOI;1;244272314;
PURPOSE;25/11/2023;Saída;ECOI;1;244272295;
PURPOSE;25/11/2023;Saída;ECOI;1;244272273;
PURPOSE;25/11/2023;Saída;ECOI;1;244272142;
PURPOSE;25/11/2023;Saída;ECOI;1;244272140;
PURPOSE;25/11/2023;Saída;ECOI;1;244272493;
PURPOSE;25/11/2023;Saída;ECOI;2;244272421;
PURPOSE;25/11/2023;Saída;ECOI;1;244272405;
PURPOSE;25/11/2023;Saída;ECOI;1;244272359;
PURPOSE;25/11/2023;Saída;ECOI;2;244272345;
PURPOSE;25/11/2023;Saída;ECOI;1;244272590;
PURPOSE;25/11/2023;Saída;ECOI;1;244272544;
PURPOSE;25/11/2023;Saída;ECOI;2;244272536;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272335;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272329;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272325;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272324;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272319;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272314;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272369;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272359;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272595;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272589;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272587;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272586;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272577;
PURPOSE;25/11/2023;Saída;MRC-TXT-JOC;1;244272513;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272336;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272334;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272333;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272332;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272318;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272311;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272379;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272364;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272361;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272345;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272593;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272589;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272546;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272532;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272531;
PURPOSE;25/11/2023;Saída;JB-RST;1;244272523;
PURPOSE;25/11/2023;Saída;JB-RST;3;244272519;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272305;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272298;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272287;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272285;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272269;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272267;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272145;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272127;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272120;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272114;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272486;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272485;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272481;
PURPOSE;25/11/2023;Saída;BBJ-RS;3;244272476;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272446;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272353;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272569;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272561;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272555;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272549;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272547;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272545;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272525;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272521;
PURPOSE;25/11/2023;Saída;BBJ-RS;1;244272506;
PURPOSE;25/11/2023;Saída;CTPB-CP;1;244272339;
PURPOSE;25/11/2023;Saída;CTPB-CP;1;244272291;
PURPOSE;25/11/2023;Saída;NJ-MR;1;244272575;
PURPOSE;25/11/2023;Saída;NJ-MR;1;244272536;
PURPOSE;25/11/2023;Saída;NJ-MR;1;244272514;
PURPOSE;25/11/2023;Saída;CDJD;1;244272099;
PURPOSE;25/11/2023;Saída;CDJD;1;244272433;
PURPOSE;25/11/2023;Saída;CDJD;1;244272381;
PURPOSE;25/11/2023;Saída;JB-1;1;244272303;
PURPOSE;25/11/2023;Saída;JB-1;1;244272142;
PURPOSE;25/11/2023;Saída;JB-1;1;244272484;
PURPOSE;25/11/2023;Saída;JB-1;1;244272400;
PURPOSE;25/11/2023;Saída;JB-1;1;244272399;
PURPOSE;25/11/2023;Saída;JB-1;1;244272361;
PURPOSE;25/11/2023;Saída;JB-1;1;244272358;
PURPOSE;25/11/2023;Saída;7060;1;244272343;
PURPOSE;25/11/2023;Saída;7060;1;244272325;
PURPOSE;25/11/2023;Saída;7060;1;244272370;
PURPOSE;25/11/2023;Saída;7060;1;244272369;
PURPOSE;25/11/2023;Saída;7060;1;244272366;
PURPOSE;25/11/2023;Saída;7060;1;244272361;
PURPOSE;25/11/2023;Saída;7060;1;244272344;
PURPOSE;25/11/2023;Saída;7060;1;244272599;
PURPOSE;25/11/2023;Saída;7060;1;244272598;
PURPOSE;25/11/2023;Saída;7060;1;244272597;
PURPOSE;25/11/2023;Saída;7060;1;244272595;
PURPOSE;25/11/2023;Saída;7060;1;244272594;
PURPOSE;25/11/2023;Saída;7060;1;244272592;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272341;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272321;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272320;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272319;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272317;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272432;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272400;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272399;
PURPOSE;25/11/2023;Saída;JOURCAN-CF;1;244272551;
PURPOSE;25/11/2023;Saída;PL-DIG;1;244272332;
PURPOSE;25/11/2023;Saída;PL-DIG;1;244272331;
PURPOSE;25/11/2023;Saída;PL-DIG;1;244272146;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272331;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272297;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272448;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272445;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272420;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272412;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272400;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272349;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272575;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272541;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272516;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272515;
PURPOSE;25/11/2023;Saída;NJ-VD;1;244272512;
PURPOSE;25/11/2023;Saída;4020;1;244272329;
PURPOSE;25/11/2023;Saída;4020;1;244272323;
PURPOSE;25/11/2023;Saída;4020;1;244272320;
PURPOSE;25/11/2023;Saída;4020;1;244272314;
PURPOSE;25/11/2023;Saída;4020;1;244272369;
PURPOSE;25/11/2023;Saída;4020;1;244272365;
PURPOSE;25/11/2023;Saída;4020;1;244272599;
PURPOSE;25/11/2023;Saída;4020;1;244272598;
PURPOSE;25/11/2023;Saída;4020;1;244272595;
PURPOSE;25/11/2023;Saída;4020;1;244272594;
PURPOSE;25/11/2023;Saída;4020;1;244272592;
PURPOSE;25/11/2023;Saída;4020;1;244272586;
PURPOSE;25/11/2023;Saída;4020;1;244272584;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272322;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272139;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272491;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272484;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272430;
PURPOSE;25/11/2023;Saída;PL-BK-MR;1;244272383;
PURPOSE;25/11/2023;Saída;CJ-SOL;1;244272322;
PURPOSE;25/11/2023;Saída;CJ-SOL;1;244272408;
PURPOSE;25/11/2023;Saída;CJ-SOL;1;244272386;
PURPOSE;25/11/2023;Saída;CJ-SOL;1;244272589;
PURPOSE;25/11/2023;Saída;CJ-SOL;1;244272530;
PURPOSE;25/11/2023;Saída;JOURBER-FL;1;244272319;
PURPOSE;25/11/2023;Saída;JOURBER-TZ;1;244272317;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272300;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272291;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272484;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272589;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272520;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272518;
PURPOSE;25/11/2023;Saída;CTPB-BP;1;244272502;
PURPOSE;25/11/2023;Saída;6342;1;244272286;
